implementation_id,project_id,engine_id,instrument_id,instrument_name,operation_type,operation_description,falsifier,implementation_sha256
mb-murano-house-of-light-and-doom-handoff-v1-instrument-03-implementation,mb-murano-house-of-light-and-doom-handoff-v1,mb-murano-house-of-light-and-doom-handoff-v1-room-engine,mb-murano-house-of-light-and-doom-handoff-v1-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",1830774a81bf3f9de3cb93d1e03f305cb6be596de37cb5c5a0d0781162f86fef
mb-murano-house-of-light-and-doom-handoff-v1-instrument-04-implementation,mb-murano-house-of-light-and-doom-handoff-v1,mb-murano-house-of-light-and-doom-handoff-v1-room-engine,mb-murano-house-of-light-and-doom-handoff-v1-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",23d0e0d5a967f9b62a98fc23402f0cabc4964171238e2c1b89cb31b9542602a8
mb-murano-os-annealed-refraction-chamber-handoff-done-instrument-01-implementation,mb-murano-os-annealed-refraction-chamber-handoff-done,mb-murano-os-annealed-refraction-chamber-handoff-done-room-engine,mb-murano-os-annealed-refraction-chamber-handoff-done-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",02ea01da46e9ffc51ac8ca1f4a817b861704e98e294451a24194ef626a3998e8
mb-murano-os-annealed-refraction-chamber-handoff-done-instrument-02-implementation,mb-murano-os-annealed-refraction-chamber-handoff-done,mb-murano-os-annealed-refraction-chamber-handoff-done-room-engine,mb-murano-os-annealed-refraction-chamber-handoff-done-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",30af087a5c34c3b4ee93d2e7f7dad4e3166c232cb79152a07e571cca008f81f9
mb-murano-os-annealed-refraction-chamber-handoff-done-instrument-03-implementation,mb-murano-os-annealed-refraction-chamber-handoff-done,mb-murano-os-annealed-refraction-chamber-handoff-done-room-engine,mb-murano-os-annealed-refraction-chamber-handoff-done-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",b48f7e4e672091b66d2716369219d4fa037dba22fa1c558c31778f3ccb97f699
mb-murano-os-annealed-refraction-chamber-handoff-done-instrument-04-implementation,mb-murano-os-annealed-refraction-chamber-handoff-done,mb-murano-os-annealed-refraction-chamber-handoff-done-room-engine,mb-murano-os-annealed-refraction-chamber-handoff-done-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",7998f92270e1299e0b13341b9b4372b6cb88652f1bf7804a50d5f0d8060ae7e6
mb-murano-os-glass-station-handoff-instrument-01-implementation,mb-murano-os-glass-station-handoff,mb-murano-os-glass-station-handoff-room-engine,mb-murano-os-glass-station-handoff-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",5631daf85a49d535e67531cd082194e512b278ba1d79b10de7a0aa98d8e5c398
mb-murano-os-glass-station-handoff-instrument-02-implementation,mb-murano-os-glass-station-handoff,mb-murano-os-glass-station-handoff-room-engine,mb-murano-os-glass-station-handoff-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",53255704c4322c49ea5b6d9dbe6433fe30a7cf3c5f47cee3ae1853551b08dd0a
mb-murano-os-glass-station-handoff-instrument-03-implementation,mb-murano-os-glass-station-handoff,mb-murano-os-glass-station-handoff-room-engine,mb-murano-os-glass-station-handoff-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",48fe487da61ca63cb904c13859c4163c38631341b0196ff874daf84852705f0b
mb-murano-os-glass-station-handoff-instrument-04-implementation,mb-murano-os-glass-station-handoff,mb-murano-os-glass-station-handoff-room-engine,mb-murano-os-glass-station-handoff-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",48ea7d801297ba501b7178e2e8fd8037e18d147ee65d86c858fb3156afa72fe6
mb-murano-os-handoff-2026-instrument-01-implementation,mb-murano-os-handoff-2026,mb-murano-os-handoff-2026-room-engine,mb-murano-os-handoff-2026-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",e3d13b3b68d978e41f713e2e83af7763626ac26dca7daf458e2aae9e4806d15f
mb-murano-os-handoff-2026-instrument-02-implementation,mb-murano-os-handoff-2026,mb-murano-os-handoff-2026-room-engine,mb-murano-os-handoff-2026-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",930a578889911e8428f6c0dc3ddba02bf9973227da96673396e8f4955df483cc
mb-murano-os-handoff-2026-instrument-03-implementation,mb-murano-os-handoff-2026,mb-murano-os-handoff-2026-room-engine,mb-murano-os-handoff-2026-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",88175e11a3e489299ddaf00f73a446bd4a0727cc907ff7dadccccc0cabad6c0a
mb-murano-os-handoff-2026-instrument-04-implementation,mb-murano-os-handoff-2026,mb-murano-os-handoff-2026-room-engine,mb-murano-os-handoff-2026-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",451c64c5a88600b51ea7b7b26776118a1f45fe35f93883e26166576d234c8e38
mb-murano-os-lossless-study-room-handoff-instrument-01-implementation,mb-murano-os-lossless-study-room-handoff,mb-murano-os-lossless-study-room-handoff-room-engine,mb-murano-os-lossless-study-room-handoff-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",842343261123f0d464cea5b3bc4a581533af1f35a53a78d23cc8dae5db0f838b
mb-murano-os-lossless-study-room-handoff-instrument-02-implementation,mb-murano-os-lossless-study-room-handoff,mb-murano-os-lossless-study-room-handoff-room-engine,mb-murano-os-lossless-study-room-handoff-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4f4ea21303625100456e0f6de9db875ca028b3b92bb50297a128c962eb1386e2
mb-murano-os-lossless-study-room-handoff-instrument-03-implementation,mb-murano-os-lossless-study-room-handoff,mb-murano-os-lossless-study-room-handoff-room-engine,mb-murano-os-lossless-study-room-handoff-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",3a86b9923c115b31845c8bdc3f324c768a70470a8f92d36781d12fac78b102dc
mb-murano-os-lossless-study-room-handoff-instrument-04-implementation,mb-murano-os-lossless-study-room-handoff,mb-murano-os-lossless-study-room-handoff-room-engine,mb-murano-os-lossless-study-room-handoff-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",383e586494e65f0ecc49d8b04e482194aa0e5eade7d960b9fb20f42bc2cdaf8d
mb-murano-os-prism-foundry-handoff-instrument-01-implementation,mb-murano-os-prism-foundry-handoff,mb-murano-os-prism-foundry-handoff-room-engine,mb-murano-os-prism-foundry-handoff-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",742b8207e20ad3aacce653d17439a4c1717a9e2629f6a34643fbcebd95cf29d8
mb-murano-os-prism-foundry-handoff-instrument-02-implementation,mb-murano-os-prism-foundry-handoff,mb-murano-os-prism-foundry-handoff-room-engine,mb-murano-os-prism-foundry-handoff-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",9ab36a0e884a8283b5676e1909713180a025ac233a769a36359ae3c614513e75
mb-murano-os-prism-foundry-handoff-instrument-03-implementation,mb-murano-os-prism-foundry-handoff,mb-murano-os-prism-foundry-handoff-room-engine,mb-murano-os-prism-foundry-handoff-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",d6aac986eaa8dbf8f5067255d1ca4a8776d21438b209a5fb74f809b72a895e76
mb-murano-os-prism-foundry-handoff-instrument-04-implementation,mb-murano-os-prism-foundry-handoff,mb-murano-os-prism-foundry-handoff-room-engine,mb-murano-os-prism-foundry-handoff-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4f02d0decaf080200398808d4fa634b21c22b2be1c42b3e9baea78a1f8df14b6
mb-murano-os-prism-scriptorium-handoff-v1-instrument-01-implementation,mb-murano-os-prism-scriptorium-handoff-v1,mb-murano-os-prism-scriptorium-handoff-v1-room-engine,mb-murano-os-prism-scriptorium-handoff-v1-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",d30e1864e22eefdcc3c0e8498451436e5a5769b06656a0dcf294dc7d692659b9
mb-murano-os-prism-scriptorium-handoff-v1-instrument-02-implementation,mb-murano-os-prism-scriptorium-handoff-v1,mb-murano-os-prism-scriptorium-handoff-v1-room-engine,mb-murano-os-prism-scriptorium-handoff-v1-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",beeb2dbe3bf5b9b4a363d881638994fe7ca0ff9e5659b3cdd45ba31ec3ffd598
mb-murano-os-prism-scriptorium-handoff-v1-instrument-03-implementation,mb-murano-os-prism-scriptorium-handoff-v1,mb-murano-os-prism-scriptorium-handoff-v1-room-engine,mb-murano-os-prism-scriptorium-handoff-v1-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",6e12c28aa59f9532384a144821514c83f46acbdc745070bde21cfb13cd4791c1
mb-murano-os-prism-scriptorium-handoff-v1-instrument-04-implementation,mb-murano-os-prism-scriptorium-handoff-v1,mb-murano-os-prism-scriptorium-handoff-v1-room-engine,mb-murano-os-prism-scriptorium-handoff-v1-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",8e901fd5e6590b71e4aa2d4329e3d63c3321abf29692519ef0413c3aa3152cbd
mb-murano-os-rhetorium-proper-handoff-done-v1-instrument-01-implementation,mb-murano-os-rhetorium-proper-handoff-done-v1,mb-murano-os-rhetorium-proper-handoff-done-v1-room-engine,mb-murano-os-rhetorium-proper-handoff-done-v1-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",73efa7e051611586be25f66f544e66928d1ca2ae89dad9b5f5255efc533cc550
mb-murano-os-rhetorium-proper-handoff-done-v1-instrument-02-implementation,mb-murano-os-rhetorium-proper-handoff-done-v1,mb-murano-os-rhetorium-proper-handoff-done-v1-room-engine,mb-murano-os-rhetorium-proper-handoff-done-v1-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",611c495787302261de70a7a07a4da57c980de004d5d0e07d4beb037fb26a6aa3
mb-murano-os-rhetorium-proper-handoff-done-v1-instrument-03-implementation,mb-murano-os-rhetorium-proper-handoff-done-v1,mb-murano-os-rhetorium-proper-handoff-done-v1-room-engine,mb-murano-os-rhetorium-proper-handoff-done-v1-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4f7e9671783a210821384cc4a4c2e094355c1fefe38285c5e02b85b74f2e4475
mb-murano-os-rhetorium-proper-handoff-done-v1-instrument-04-implementation,mb-murano-os-rhetorium-proper-handoff-done-v1,mb-murano-os-rhetorium-proper-handoff-done-v1-room-engine,mb-murano-os-rhetorium-proper-handoff-done-v1-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",ebea22fdb9d1e7cd281b9c691dedb09ecf75f9781559ac39767db12f80cc200a
mb-murano-os-warrant-chamber-handoff-v1-instrument-01-implementation,mb-murano-os-warrant-chamber-handoff-v1,mb-murano-os-warrant-chamber-handoff-v1-room-engine,mb-murano-os-warrant-chamber-handoff-v1-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",2d79beade931742b38befc953fa3a275dec8c0746ad132bfb215eb1eacfe31d4
mb-murano-os-warrant-chamber-handoff-v1-instrument-02-implementation,mb-murano-os-warrant-chamber-handoff-v1,mb-murano-os-warrant-chamber-handoff-v1-room-engine,mb-murano-os-warrant-chamber-handoff-v1-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",1dc43df0d455786f363f780d60ad850f898e2b0d6e52148b9f0c7c2927cd6a61
mb-murano-os-warrant-chamber-handoff-v1-instrument-03-implementation,mb-murano-os-warrant-chamber-handoff-v1,mb-murano-os-warrant-chamber-handoff-v1-room-engine,mb-murano-os-warrant-chamber-handoff-v1-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4653e8b382d9bbb3e780fb639acb1987072238f68adec82bd60a363cadf1c5f3
mb-murano-os-warrant-chamber-handoff-v1-instrument-04-implementation,mb-murano-os-warrant-chamber-handoff-v1,mb-murano-os-warrant-chamber-handoff-v1-room-engine,mb-murano-os-warrant-chamber-handoff-v1-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",0162bfb1f5adf18e32fcfc5dc7c2aa159941d64da2f391eb4c40331d097748b6
mb-murano-prismatic-agora-handoff-v1-0-done-instrument-01-implementation,mb-murano-prismatic-agora-handoff-v1-0-done,mb-murano-prismatic-agora-handoff-v1-0-done-room-engine,mb-murano-prismatic-agora-handoff-v1-0-done-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f7c3543154b8611ff14093c3f4cecfb23f186b63a584ee1ba6daeba237b4884f
mb-murano-prismatic-agora-handoff-v1-0-done-instrument-02-implementation,mb-murano-prismatic-agora-handoff-v1-0-done,mb-murano-prismatic-agora-handoff-v1-0-done-room-engine,mb-murano-prismatic-agora-handoff-v1-0-done-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",6c767d839a4d940e9c03d68686b97947fcf1d89a63d59040ecd6680f2cc441c6
mb-murano-prismatic-agora-handoff-v1-0-done-instrument-03-implementation,mb-murano-prismatic-agora-handoff-v1-0-done,mb-murano-prismatic-agora-handoff-v1-0-done-room-engine,mb-murano-prismatic-agora-handoff-v1-0-done-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",220d6df4fb5c5bacf9529d744479feab7223b8bf95676c849692c8418a3967bb
mb-murano-prismatic-agora-handoff-v1-0-done-instrument-04-implementation,mb-murano-prismatic-agora-handoff-v1-0-done,mb-murano-prismatic-agora-handoff-v1-0-done-room-engine,mb-murano-prismatic-agora-handoff-v1-0-done-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4ea2c8e385b7ec2bdb87eeec09695d866f0a940d83793a8f980aee1ef1a5eb19
mb-murano-reflexive-control-chamber-pass3-instrument-01-implementation,mb-murano-reflexive-control-chamber-pass3,mb-murano-reflexive-control-chamber-pass3-room-engine,mb-murano-reflexive-control-chamber-pass3-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",9cd5a68421fe0901fadfef855aa26247f6e2c687adbbf5be91a3c965b99ad7ad
mb-murano-reflexive-control-chamber-pass3-instrument-02-implementation,mb-murano-reflexive-control-chamber-pass3,mb-murano-reflexive-control-chamber-pass3-room-engine,mb-murano-reflexive-control-chamber-pass3-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",83e24c9a31577a047d347bccb8f2ce5980e2f6429ab64c1ebdd47379507c6838
mb-murano-reflexive-control-chamber-pass3-instrument-03-implementation,mb-murano-reflexive-control-chamber-pass3,mb-murano-reflexive-control-chamber-pass3-room-engine,mb-murano-reflexive-control-chamber-pass3-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",8c317935257290044c84be458791bcc453012bb0f34080580f507dffa1cc0119
mb-murano-reflexive-control-chamber-pass3-instrument-04-implementation,mb-murano-reflexive-control-chamber-pass3,mb-murano-reflexive-control-chamber-pass3-room-engine,mb-murano-reflexive-control-chamber-pass3-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",31f034cd1725d4b66e53c1bdfbc7716fe6cd77ab6a5ec9479555d26f8922197d
mb-murano-room-handoff-v1-instrument-01-implementation,mb-murano-room-handoff-v1,mb-murano-room-handoff-v1-room-engine,mb-murano-room-handoff-v1-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",11baf9ea3c4d03dc9cbb03a72d1d479843f04664bf1b995fff3d50e40cf82346
mb-murano-room-handoff-v1-instrument-02-implementation,mb-murano-room-handoff-v1,mb-murano-room-handoff-v1-room-engine,mb-murano-room-handoff-v1-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",315fd967f8d73fa44f36e93bd9164ce00566b27c54071d2b353bad5ac9583a53
mb-murano-room-handoff-v1-instrument-03-implementation,mb-murano-room-handoff-v1,mb-murano-room-handoff-v1-room-engine,mb-murano-room-handoff-v1-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",afc6a21867abc6c090f2a47e7f7dbd9f635739bb0c5c56a376088f1d41c95d87
mb-murano-room-handoff-v1-instrument-04-implementation,mb-murano-room-handoff-v1,mb-murano-room-handoff-v1-room-engine,mb-murano-room-handoff-v1-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",82420cd1086f947edbb5b7ff29cfd68f9e4b3da8de345738c63eae7890140949
mb-murano-speechcraft-studio-handoff-instrument-01-implementation,mb-murano-speechcraft-studio-handoff,mb-murano-speechcraft-studio-handoff-room-engine,mb-murano-speechcraft-studio-handoff-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",c0852c2437db9261dfdb660cc2f9b12ddb3b1c8876d933ab263149e50739d165
mb-murano-speechcraft-studio-handoff-instrument-02-implementation,mb-murano-speechcraft-studio-handoff,mb-murano-speechcraft-studio-handoff-room-engine,mb-murano-speechcraft-studio-handoff-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",c545c4f4700e2b3cf93119f2a791ce89ad22713011d032b648e225fa5bd853d2
mb-murano-speechcraft-studio-handoff-instrument-03-implementation,mb-murano-speechcraft-studio-handoff,mb-murano-speechcraft-studio-handoff-room-engine,mb-murano-speechcraft-studio-handoff-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",e83f944a457e56ad420d2100d05a5e5ece7ff3558e7019f411775d4b4a33dd0c
mb-murano-speechcraft-studio-handoff-instrument-04-implementation,mb-murano-speechcraft-studio-handoff,mb-murano-speechcraft-studio-handoff-room-engine,mb-murano-speechcraft-studio-handoff-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",176aa28c639faf9ffc3fab2fc2919eabc480399e81b91a335c32837e4bb87ceb
mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-instrument-01-implementation,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-room-engine,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",3cc7ab3fafcd4f50dff164c50aeca7df06dd106322e9d2069714591ff9a9440e
mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-instrument-02-implementation,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-room-engine,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",e54b3e7aa84fe1ebe913d6a5f9ff4a1b969310c01a0ff2b1e59996383c5e650a
mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-instrument-03-implementation,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-room-engine,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",ec77367d056a44ca10e5988a978ce28786af6191e3956d253b67f4ebf5bd50f1
mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-instrument-04-implementation,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-room-engine,mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",d3ef381449c73f686e826bacae6663725d232d09c945bbde7a5c2b2700c60e2c
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-instrument-01-implementation,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-room-engine,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",be92cb2f49df32873707d03815a8b2005b1ebdd9076b01e541978bc83462f773
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-instrument-02-implementation,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-room-engine,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4d0042731faebb22aef579f2b71e20ba3cf27dc8e4afa7dcce8ac31ef6781f11
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-instrument-03-implementation,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-room-engine,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",3266664817e9f1dac5e2967a8582ef1a4d8e1c86e088c8e39d53bf37ce799fac
