operational_contract_id,project_id,product_name,final_object_type,object_family,build_mode,operationalization_score,operational_status,fully_operational,readiness_score,component_count,execution_ready_components,instrumented_or_better_components,package_verifiable_runs,instrumented_runs_needing_capture,source_applications,human_verified_source_integrations,remaining_gaps,next_operational_build,tests_required_for_full_standing,contract_href,claim_boundary
NOC-2D09870B6D3F,mb-internal-operating-support-033,Internal Operating Support Packet 033,source governance or packet-routing system,source/archive governance,source governance build,47,mid-stage build candidate,no,77,7,0,7,0,7,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add promotion-router examples showing how a packet becomes a room, paper, software instrument, source reservoir, archive item, or blocked record.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/mb-internal-operating-support-033/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-768C45DBAACE,mb-internal-operating-support-034,Internal Operating Support Packet 034,source governance or packet-routing system,source/archive governance,source governance build,47,mid-stage build candidate,no,77,7,0,7,0,7,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add promotion-router examples showing how a packet becomes a room, paper, software instrument, source reservoir, archive item, or blocked record.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/mb-internal-operating-support-034/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-298CC355C378,mb-redteamlab-proper-handoff-package-2026-04-14,Earliest pack; high-standard 3-column delta map,source governance or packet-routing system,source/archive governance,source governance build,47,mid-stage build candidate,no,79,17,0,17,0,17,7,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add promotion-router examples showing how a packet becomes a room, paper, software instrument, source reservoir, archive item, or blocked record.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/mb-redteamlab-proper-handoff-package-2026-04-14/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-44CCBE314FD1,mb-rfp-handoff-ch01-02-done,Chapter analysis pipeline: Chs 1 (Feklyunina) + 2 (Morozov),manuscript or editorial governance system,manuscript/publication,manuscript and publication system,47,mid-stage build candidate,no,79,17,0,17,0,17,7,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add promotion-router examples showing how a packet becomes a room, paper, software instrument, source reservoir, archive item, or blocked record.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/mb-rfp-handoff-ch01-02-done/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-D0FD9AEBAF8C,mb-wargaming-handoff-pass1,Full portfolio build: 2 casefiles + 8-work product wargame product + 7 interview drills,source governance or packet-routing system,source/archive governance,source governance build,47,mid-stage build candidate,no,77,17,0,17,0,17,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add promotion-router examples showing how a packet becomes a room, paper, software instrument, source reservoir, archive item, or blocked record.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/mb-wargaming-handoff-pass1/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-858ACA0EBD63,native-applied-history-lab,Applied History Lab,source governance or packet-routing system,source/archive governance,source governance build,47,mid-stage build candidate,no,77,17,0,17,0,17,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add promotion-router examples showing how a packet becomes a room, paper, software instrument, source reservoir, archive item, or blocked record.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/native-applied-history-lab/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-8FA992E7004E,native-emt,Emergency Triage Simulator,research project or professional workbench,source/archive governance,source governance build,47,mid-stage build candidate,no,77,17,0,17,0,17,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add one replayable scenario: initial condition, decision variable, constraint, model operation, output, and after-action review.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/native-emt/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-5970ECAC421D,native-habitat,Volunteer Build-Day Coordination,research project or professional workbench,source/archive governance,source governance build,47,mid-stage build candidate,no,77,17,0,17,0,17,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add one replayable scenario: initial condition, decision variable, constraint, model operation, output, and after-action review.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/native-habitat/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-A462D8B4EFB0,native-master-bundle-pages,Master Bundle Pages,source governance or packet-routing system,source/archive governance,source governance build,47,mid-stage build candidate,no,77,17,0,17,0,17,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add promotion-router examples showing how a packet becomes a room, paper, software instrument, source reservoir, archive item, or blocked record.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/native-master-bundle-pages/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-D7C9767EE535,native-pharm,Vaccine Distribution Planner,research project or professional workbench,source/archive governance,source governance build,47,mid-stage build candidate,no,77,17,0,17,0,17,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add one replayable scenario: initial condition, decision variable, constraint, model operation, output, and after-action review.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/native-pharm/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-ABE0CBB11CC1,native-respite,Recovery Respite Facility Operations,research project or professional workbench,source/archive governance,source governance build,47,mid-stage build candidate,no,77,17,0,17,0,17,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add one replayable scenario: initial condition, decision variable, constraint, model operation, output, and after-action review.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/native-respite/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-DEEA91E71FBD,native-uscri,Refugee Resettlement Resource Allocation,research project or professional workbench,source/archive governance,source governance build,47,mid-stage build candidate,no,77,17,0,17,0,17,6,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add one replayable scenario: initial condition, decision variable, constraint, model operation, output, and after-action review.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/native-uscri/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
NOC-7C5EC86A6466,red-team-lab,Red Team Lab - consolidated counter-deception lab across five authority roles,source governance or packet-routing system,source/archive governance,source governance build,47,mid-stage build candidate,no,79,17,0,17,0,17,7,0,live or replayable capture still missing | human-verified source integration still missing | not every component has package-verifiable execution evidence | full-build readiness score below expert release threshold | outside/user validation not yet recorded,"Add promotion-router examples showing how a packet becomes a room, paper, software instrument, source reservoir, archive item, or blocked record.","run the representative fixture end to end | capture input, operation, output, and state/export record | verify acceptance tests and falsifier | verify privacy/no-local-path release safety | promote at least one load-bearing source to human-verified artifact integration when source claims are present | record reviewer or outside-use validation before stronger public claims",project_contracts/red-team-lab/index.html,"This is a full-build plan, not a claim that the full operational system has already been completed."
