capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,acceptance_result,claim_after_capture,next_live_capture_step
PCS-4BB59B3ED5A1,PER-F6BADED50435,PC-7B6410800280,native-habitat,Volunteer Build-Day Coordination,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-AF9D2F201C3A,PER-6B058A4FDE38,PC-172B6DF91A60,native-habitat,Volunteer Build-Day Coordination,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-ED319BF639B7,PER-C3B019A23659,PC-9C36E1292D01,native-habitat,Volunteer Build-Day Coordination,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-DE1512FD16E7,PER-5DA7FFA58D3B,PC-A025C43CDB0A,native-habitat,Volunteer Build-Day Coordination,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-06A99487239B,PER-538FEE420678,PC-91AB3D79E21A,native-habitat,Volunteer Build-Day Coordination,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-7D313C2E772F,PER-37DCC75BD547,PC-0BB0E9ECDA2F,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for implementation scenario trace; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-1E2433217E75,PER-EACADC76D879,PC-4E6E9AF6FC51,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for implementation scenario trace; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-01EB75ADD593,PER-0E4A4D9BADE5,PC-F68CEE026BCA,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-65E65582D73C,PER-45C7E5CE1441,PC-95F8B7976C9B,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for implementation scenario trace; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-E961F4762210,PER-A02CE080BF05,PC-9B19B8BF64FD,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for implementation scenario trace; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-AF7D894A894C,PER-9484AE4432E3,PC-D1FB1D76D141,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-3DCDB29491A4,PER-A3E0147C9937,PC-5C0E58B2DB35,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for implementation scenario trace; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-2F26507586DC,PER-A3EA34F9205D,PC-F24FE0EC207D,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-21724958D5FC,PER-87214A53D91F,PC-0DA5D912518A,native-iscproposals,Counterintelligence Surveillance Framework,implementation scenario trace,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for implementation scenario trace; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-BE7ED76D71D9,PER-86956A8674D1,PC-C7554D433FE5,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-F457F3878993,PER-EADE26899336,PC-537AEC7DF1FC,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-69AB832FF379,PER-B6810CC4A3FC,PC-F91A8FB5FA07,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-609C64451083,PER-C1E9E19E128A,PC-81A8AD1D84FE,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-35AF1F5B5CC7,PER-073FB13ACBD6,PC-D7DDC806F86F,native-london,Colonial Archive Explorer,packet promotion decision record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for packet promotion decision record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-42956F84ED0F,PER-43D2E3EB4519,PC-AEE4C0AAC745,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-2739197BE54A,PER-6F49DB63C7E5,PC-98902603873F,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-F9704273C11D,PER-C806EB51131D,PC-F6D529BEDDE5,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-2E57D6AEB32C,PER-CD1407F0E2DE,PC-6F3E89763ADB,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-DA39ECB63EF3,PER-6ABFFF7D62ED,PC-6789FB7BD288,native-london,Colonial Archive Explorer,packet promotion decision record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for packet promotion decision record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-A008C29B8510,PER-D9EBE1A10873,PC-CE822B276E77,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-D840D2567F23,PER-913FCDBD12DD,PC-ED24750D4329,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-7C9A96B0EC14,PER-3686F1B6A701,PC-55BA3E3E6659,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-10A731C66759,PER-A60D65E70AA1,PC-95DF7822DF30,native-london,Colonial Archive Explorer,packet promotion decision record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for packet promotion decision record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-36AF5A444D6E,PER-8412C38D14EC,PC-95E0B5A73704,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-79B495017112,PER-2EE486539E12,PC-23BAEC5C6631,native-london,Colonial Archive Explorer,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-B834F8C5778C,PER-32A43144505C,PC-93AC2ABAF6D3,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-730AED11A92D,PER-8467E5C52D9E,PC-90A6E9C69A55,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-E779D2C6AAD5,PER-BD8D8E787A46,PC-5E27824181FD,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-5C6F490CF3E9,PER-CB0EAF7B148A,PC-3F6AB3F3DA39,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-A675048EDE63,PER-2B77A06184EA,PC-BB78D9F0867B,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-C88139EBC3A1,PER-CB8166627E0C,PC-7A0F42645A10,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-7E101F837203,PER-72B161E0FBF6,PC-13AD2A8D3CDB,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-537ADF799FBF,PER-24DED1E9DC05,PC-4BEE54B965C2,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-F17DCD69BF29,PER-6023FB12C4DA,PC-06679C376576,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-6ADD95D81820,PER-A70D90BEBC87,PC-513DC1AAB962,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-66DA68C349E5,PER-E5CB275832FD,PC-9A554A957BA8,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-787D8E874F46,PER-5B9B50D866AD,PC-7FD7CA76C694,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-F9EB98BE3690,PER-FF4FC4FF202D,PC-A2087E5484EA,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-C187E32E72F2,PER-757FBACFD1CE,PC-208BD2159083,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-A357A3AF73A1,PER-D510DA7DDE0E,PC-7911131D8A1D,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-3D8CACD42A9E,PER-80BACE80C8C4,PC-06AAE6D43456,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-F64BB157CB1F,PER-F57F2AAC0E04,PC-965B7E68ECC7,native-master-bundle-pages,Master Bundle Pages,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-B7786F65819F,PER-B1494BD99DB6,PC-E0203A56065E,native-mideast,Ottoman Palestine and Early Zionism,state transition proof record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-5CF5A31B1E54,PER-FA15996F0A7A,PC-B9A7B02C4CC6,native-mideast,Ottoman Palestine and Early Zionism,state transition proof record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-DFFB7DEF6A19,PER-47B073B66A9F,PC-D1E500FB8F8A,native-mideast,Ottoman Palestine and Early Zionism,state transition proof record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-258ABD72C810,PER-9B522BD42446,PC-D924C244CCD0,native-mongol,Mongol Empire Military Systems,state transition proof record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-058EE9F39F3D,PER-C3B5661B9CD2,PC-F12F9DE4AD85,native-mongol,Mongol Empire Military Systems,state transition proof record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-6BE21F77A479,PER-EFA004D59705,PC-E4DA3677F2F1,native-mongol,Mongol Empire Military Systems,state transition proof record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for state transition proof record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-5E0E8081318C,PER-5914838D50C4,PC-F578C45A850B,native-peace,Track II Diplomacy and Peacebuilding,implementation scenario trace,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-4261B25C9B2E,PER-03E897319BEE,PC-C99154D56413,native-peace,Track II Diplomacy and Peacebuilding,implementation scenario trace,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-2EDD0FDF4A17,PER-BF1453B1ED42,PC-C6C77527D7BC,native-peace,Track II Diplomacy and Peacebuilding,implementation scenario trace,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-774A1F1579B1,PER-6E14E688F70C,PC-A911383DF189,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-1D58592E5C02,PER-01883C21802D,PC-FE4498BB215E,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-D3C7B5D60CFD,PER-9B5632E16170,PC-9CFFB3794645,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-814981F0037D,PER-E98AC33FAC95,PC-8E581F347758,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-F7635D748408,PER-C1A5A692DAAC,PC-41C4133BCA87,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-CF6F8887F7B0,PER-D354AF94CE6D,PC-47EAFB7ED8FD,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-AE6A2E8D13BF,PER-8B8139FC02E1,PC-443BFB99540C,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-9DA7E0F53629,PER-DCD8CCBB8EBB,PC-2D9508FD9530,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-DF846CA9BA01,PER-80E66CA5D054,PC-BFEA22DE233F,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-D31916632605,PER-1205DFD6BF8E,PC-A265DA89CBB6,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-20430CA6F941,PER-586D4E67F7F8,PC-52AAD045F40F,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-4FF81D80B47C,PER-C3C2AA065EE2,PC-F965047CD174,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-D1F28819A5BB,PER-D68D9B74C164,PC-81BB23805B44,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-8C380BB841E6,PER-B1FD7EBEF6C7,PC-66D7D9A25E33,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-981CC6BFD12C,PER-9C7A40FE9024,PC-A2696C71FCD2,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-B45A17A277A3,PER-AF1ADC103183,PC-480ED247C98B,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
