capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,fixture_hash,operation_hash,expected_output_hash,acceptance_hash,falsifier_hash,acceptance_result,simulated_observation,source_gate,claim_after_capture,next_live_capture_step
PCS-6BC44CF4DC2D,PER-FED8680DF2B0,PC-C7A4C167821C,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,e53863214af3c2ad,6ec81c992dea7e59,72b6e9d25531e451,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-09CFE43B764F,PER-5F259B9041F0,PC-49026EF2C112,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,6d9399b9a3d55ed0,252406d33444312a,51f9c159cd3de0f4,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-B96EE28A0122,PER-869FDBCD6401,PC-30368CE71B38,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,629b538f0103bbe4,6690727ed7765902,39fb3ba18b9f3198,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-410CE428B3DE,PER-631D32B1CB88,PC-80B5D82FE4F1,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,65a7d9275aff2a89,817640f9d5600388,7567a1cfd941b0ea,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-B9FCF8332831,PER-6753A12B5E36,PC-D5121AC41877,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,e3a5779d75d8d79e,55b8b06dcbcfa583,1252aee7a92596df,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-E81B76E2A18B,PER-A98100FFAEB7,PC-85ABF5EBED13,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,cabbc9491b48f08a,49915e1e84c59017,16734c1b1209b08a,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-17004A760A82,PER-4DE76D343479,PC-A220CB0984DA,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,42d8c8e64a7f5d57,d33492787d05221e,a104ac8eb3e4709a,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-B3BF348F92F8,PER-D10897EB7036,PC-AF41F32933C4,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,7940ea607a06176a,69bd7383863f18ff,a94410636fd962a2,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-2B648A5BEB2E,PER-EB0D5DF832DA,PC-19A67B915D72,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,8ede54ab587bb5de,cad5743606807c95,b2b0a0154da2c87a,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-281E4438DD33,PER-6C1FC2BF289C,PC-EE2959E7EE17,native-cicc,ICC Complementarity Case Room,implementation scenario trace,source-update capture required,6614160b82b7daa9,74382efd1e3a5126,de67f89b7128dfdb,827a5da2cf53f8bf,40eda08b35997b21,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for implementation scenario trace, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-68EF3BDD67A3,PER-4F8FF8270D28,PC-44D71ED51BAF,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,3457952efdb484fc,7e49b155823ddb63,ccff885e4b29f7b2,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-F9FEB9F2BD60,PER-A156F9AAD913,PC-F3888D9DB17B,native-cicc,ICC Complementarity Case Room,implementation scenario trace,source-update capture required,b6739bee86652d38,43bddc1ff5c19b10,be7567106810d514,827a5da2cf53f8bf,40eda08b35997b21,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for implementation scenario trace, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-89E3076C24B6,PER-67BC33B0CAC2,PC-295059475E30,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,1e9600ae9e219737,e10419ce43a719b2,9799b74efed9759f,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-0D71B72757D5,PER-BBC42641BAA1,PC-ABD8513EE038,native-cicc,ICC Complementarity Case Room,implementation scenario trace,package-verification receipt,f01e3dddb886aec0,2eab2405727de1a6,c99e34b9b4bd0c12,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-B5389D67D128,PER-A7B630572CA8,PC-EA4437DC22D9,native-cicc,ICC Complementarity Case Room,implementation scenario trace,source-update capture required,5b489ad38280ea4a,6c23650809856c48,fe41727736fe7fd2,827a5da2cf53f8bf,40eda08b35997b21,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for implementation scenario trace, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-F5827034729C,PER-EA1496DFE4B4,PC-8C90F20BD587,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,8399cba210a08a7d,ab7a6f0fabaad392,58267608de184ffe,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-1BCD14C801F1,PER-10555FF4D53E,PC-2C37244CB755,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,2beac4627a6b5911,b28d1c51954cff15,f80d018d6b3b76f6,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-2D70892DF1F1,PER-BF892A02062E,PC-5897CDDE2A0D,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,e53863214af3c2ad,e35d77eac608105a,72b6e9d25531e451,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-8A59FF2E95DF,PER-5D6CCB00271D,PC-385D634B98AB,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,19badc729a76e970,013d2885ce73e243,342a7c277ae8eaae,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-D228DAD7160C,PER-3250843C50F3,PC-771DD4EAC535,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,6d9399b9a3d55ed0,a701381873e233e0,51f9c159cd3de0f4,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-A0C8110E1F8D,PER-F2F51533B98A,PC-55A6D6D0EBF4,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,629b538f0103bbe4,af09e069d91bd846,39fb3ba18b9f3198,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-975C84251C5C,PER-15110BAF44B7,PC-4948262DBCC7,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,024239c6b754be3c,198fc36f9385971f,67bd4b8a96b176f2,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-4248E4993ADD,PER-B7C4105853D9,PC-30D20D8E40F0,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,e000385e03c8da03,5e16cf9bb1ea4d56,2582e6f7bcf980e1,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-85E7D183CE80,PER-02FE2BABA272,PC-77FC8F2E6F5D,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,4073833132de79ec,1a67022e606306ad,a09fe49480c3c85a,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-9F6E1243F477,PER-13B4136538F3,PC-AEBF5E9E20C5,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,7940ea607a06176a,b8406337db7dc6ca,a94410636fd962a2,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-4287B8E676B3,PER-6E8EA9385619,PC-1CD7BAFDA7F1,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,8ede54ab587bb5de,245d74862ffec236,b2b0a0154da2c87a,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-917FDE5E52E7,PER-EF82415EC722,PC-FF5578847943,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,6614160b82b7daa9,c41f6812f522b2e8,de67f89b7128dfdb,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-553693DF5E40,PER-401BC9D250B6,PC-0449B2EDE6EF,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,3457952efdb484fc,f06273fcfab9afc9,ccff885e4b29f7b2,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-20F78DF9A499,PER-7EB30426E2C3,PC-5C34B334D118,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,b6739bee86652d38,a4f15c4b8db0de7f,be7567106810d514,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-20015CB2199B,PER-F5910D1DC76D,PC-A94F06092353,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,1e9600ae9e219737,e10419ce43a719b2,9799b74efed9759f,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-FC152BCA6E16,PER-43C3CBB5057C,PC-D1F9574C066D,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,f01e3dddb886aec0,17a8ff9bfd7e6b65,c99e34b9b4bd0c12,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-DB88DF5F5219,PER-7ADB9E9C2E1C,PC-1227791623E7,native-cmanalysis,Collection Management Analysis,human-AI delta comparison record,package-verification receipt,5b489ad38280ea4a,862f932d55f3d9e1,fe41727736fe7fd2,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-52C639AA857F,PER-12CEF6B32977,PC-4935D60F1CD0,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,8399cba210a08a7d,23e2f6f408bebf3a,58267608de184ffe,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-F52AF5311BE9,PER-BA1C95B97F86,PC-62CF46671861,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,63bef974d11d63bf,90f1ac373d1ec07e,fc6cc896c1e97cd8,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-6012E9AB3F2E,PER-90E31D582A36,PC-9D9AD63735CA,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,a0ba52f1ab3d13a3,1f2691a1d0e57674,d138cafac1322f45,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-6A446058EC9B,PER-CCE04EDEEEC3,PC-683A0A97F59D,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,e53863214af3c2ad,468166056031c6a1,72b6e9d25531e451,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-FB0A11FF935F,PER-1B86FAA29813,PC-68B726084D2E,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,09922ddaa82bfd38,af7af5512d86e2dd,026e696b09badd1b,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-F3639D541D8D,PER-D1A27D8A71A6,PC-080089612FE2,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,975083a5de5e26db,ede21f9dc2abe13c,1370b9959a0f73fb,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-3FD9E00A1912,PER-07288C7E3D7B,PC-A6E2A0E88A49,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,6d9399b9a3d55ed0,f6e82c3d55d2a20d,51f9c159cd3de0f4,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-BC750DD3B91A,PER-ED2E7D44F87A,PC-808B67C6FAF2,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,629b538f0103bbe4,6c74f6f7eea1fe07,39fb3ba18b9f3198,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-13F93D410707,PER-2E241C199C45,PC-012A94B249BC,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,0a2cda0cf9ff4c10,c3a40305ecd3f411,6347b5663f372c9f,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-FB12CB312E5B,PER-8EBC844EAC71,PC-B43CD1D45A14,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,7940ea607a06176a,89f7051242a7fbc4,a94410636fd962a2,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
