source_depth_id,project_id,product_name,source_role,source_candidate,source_note_id,quote_candidate_id,utilization_depth_level,utilization_depth_score,depth_status_plain,locator_status,extraction_status,scan_scope,concept_family,concept_detail_cues,quote_candidate_status,artifact_to_change,test_to_update,not_maxed_out_because,next_close_read_action,public_claim_allowed_now
SUD-EB74B593BC06,native-habitat,Volunteer Build-Day Coordination,adversarial model,"Analyzing Intelligence: Origins, Obstacles, and Innovations",SCN-84B8CA0A7718,QCN-84B8CA0A7718,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,Russia/security-domain grounding,"intelligence community, national security, national intelligence, intelligence agency, intelli gence, central intelligence",candidate_short_excerpt_selected,"attack fixture, red-team lane, defensive gate, warning condition, or replay scenario","The proof can show what the adversary does and where the system detects, absorbs, narrows, or blocks it.",human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-FADCB7B864AA,native-habitat,Volunteer Build-Day Coordination,evaluation standard,The Oxford Handbook of Political Methodology,SCN-483CDA336DC0,QCN-483CDA336DC0,L3_machine_extracted,3,"Source text was machine extracted, but concept selection is still weak.",candidate_file_found,extracted_no_text,capped_first_120_pages,method/evaluation standard,,no_quote_candidate_selected,"test suite, acceptance criteria, scorecard, confidence rule, or release decision",A reviewer can determine whether the component passed or failed without relying on impressionistic language.,candidate passage or short quote selection; human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-BC028DECF7F2,native-habitat,Volunteer Build-Day Coordination,counter-source or limitation,The Palgrave Handbook of Animals and Literature,SCN-502A0D2FFA81,QCN-502A0D2FFA81,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,"interpretive, narrative, or democratic-formation frame","animal studies, human animal, animals literature, literary animal, humans animals, beyond human",candidate_short_excerpt_selected,"claim ceiling, caveat, blocked claim, rival interpretation, or uncertainty statement",The public claim becomes more disciplined because this source was applied.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-9DB76B220011,native-habitat,Volunteer Build-Day Coordination,source-to-output bridge,"Analyzing Intelligence: Origins, Obstacles, and Innovations",SCN-84B8CA0A7718,QCN-84B8CA0A7718,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,Russia/security-domain grounding,"intelligence community, national security, national intelligence, intelligence agency, intelli gence, central intelligence",candidate_short_excerpt_selected,"visible public copy, proof engine behavior, chapter decision, module field, or exported artifact",A before/after or trace record shows source material changing a concrete output.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-9B5C587BFD7A,native-habitat,Volunteer Build-Day Coordination,close-read requirement,The Palgrave Handbook of Animals and Literature,SCN-502A0D2FFA81,QCN-502A0D2FFA81,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,"interpretive, narrative, or democratic-formation frame","animal studies, human animal, animals literature, literary animal, humans animals, beyond human",candidate_short_excerpt_selected,"close-read note, citation record, passage ledger, or blocked-claim release condition",No strong citation claim is released until passage-level evidence exists.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-82C1B2180C04,native-hsanalysis,Homeland Security Analysis,method authority,Pherso Counterintelligence Structured Analytic Techniques,SCN-BA52469959AF,QCN-BA52469959AF,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"radio marti, inhalation anthrax, structured techniques, karinna moskalenko, structured critique, assumptions check",candidate_short_excerpt_selected,"method rule, stage design, instrument behavior, or analytic procedure",claim ceiling test: public claims cannot exceed built evidence,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-A5048A9498B3,native-hsanalysis,Homeland Security Analysis,domain grounding,"Artificial Intelligence, Management and Trust",SCN-C43602873769,QCN-C43602873769,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"artificial intelligence, decision making, management https, mariusz tysik, magda owska, bartlomiej sniezynski",candidate_short_excerpt_selected,"domain variables, case framing, project examples, terminology, or scenario fixtures",The project would be visibly wrong or thinner if the domain source were removed.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-1D46437F5A34,native-hsanalysis,Homeland Security Analysis,adversarial model,Article - Zulauf - SafeguardingObjectivityInIntelligenceAnalysis,SCN-87F1F384520E,QCN-87F1F384520E,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,full_document_scan,intelligence-analysis method and warning,"united states, moral courage, studies intelligence, former ombudsperson, ombudsperson perspective, perspective studies",candidate_short_excerpt_selected,"attack fixture, red-team lane, defensive gate, warning condition, or replay scenario","The proof can show what the adversary does and where the system detects, absorbs, narrows, or blocks it.",human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-BE34550E6150,native-hsanalysis,Homeland Security Analysis,evaluation standard,Pherso Counterintelligence Structured Analytic Techniques,SCN-BA52469959AF,QCN-BA52469959AF,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"radio marti, inhalation anthrax, structured techniques, karinna moskalenko, structured critique, assumptions check",candidate_short_excerpt_selected,"test suite, acceptance criteria, scorecard, confidence rule, or release decision",A reviewer can determine whether the component passed or failed without relying on impressionistic language.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-CF352BFBB3E9,native-hsanalysis,Homeland Security Analysis,counter-source or limitation,Pherso Counterintelligence Structured Analytic Techniques,SCN-BA52469959AF,QCN-BA52469959AF,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"radio marti, inhalation anthrax, structured techniques, karinna moskalenko, structured critique, assumptions check",candidate_short_excerpt_selected,"claim ceiling, caveat, blocked claim, rival interpretation, or uncertainty statement",The public claim becomes more disciplined because this source was applied.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-F95AED14CFA3,native-hsanalysis,Homeland Security Analysis,source-to-output bridge,Pherso Counterintelligence Structured Analytic Techniques,SCN-BA52469959AF,QCN-BA52469959AF,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"radio marti, inhalation anthrax, structured techniques, karinna moskalenko, structured critique, assumptions check",candidate_short_excerpt_selected,"visible public copy, proof engine behavior, chapter decision, module field, or exported artifact",A before/after or trace record shows source material changing a concrete output.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-B96AE089555D,native-icanalysis,Intelligence Community Analysis,method authority,Pherso Counterintelligence Structured Analytic Techniques,SCN-BA52469959AF,QCN-BA52469959AF,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"radio marti, inhalation anthrax, structured techniques, karinna moskalenko, structured critique, assumptions check",candidate_short_excerpt_selected,"method rule, stage design, instrument behavior, or analytic procedure",claim ceiling test: public claims cannot exceed built evidence,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-8CAA41A0F564,native-icanalysis,Intelligence Community Analysis,adversarial model,Bridging the Gap between Collection and Analysis: Intelligence Information Processing and Data Governance,SCN-6C0E97FAAA29,QCN-B5CB6240FF13,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,full_document_scan,intelligence-analysis method and warning,"knowledge management, international intelligence, intelligence information, arpad palfy, intelligence organizations, intelligence enterprise",duplicate_source_uses_canonical_quote_candidate,"attack fixture, red-team lane, defensive gate, warning condition, or replay scenario","The proof can show what the adversary does and where the system detects, absorbs, narrows, or blocks it.",human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-E9F2CDE876DF,native-icanalysis,Intelligence Community Analysis,evaluation standard,Pherso Counterintelligence Structured Analytic Techniques,SCN-BA52469959AF,QCN-BA52469959AF,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"radio marti, inhalation anthrax, structured techniques, karinna moskalenko, structured critique, assumptions check",candidate_short_excerpt_selected,"test suite, acceptance criteria, scorecard, confidence rule, or release decision",A reviewer can determine whether the component passed or failed without relying on impressionistic language.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-44AAA9F32B06,native-icanalysis,Intelligence Community Analysis,counter-source or limitation,Pherso Counterintelligence Structured Analytic Techniques,SCN-BA52469959AF,QCN-BA52469959AF,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"radio marti, inhalation anthrax, structured techniques, karinna moskalenko, structured critique, assumptions check",candidate_short_excerpt_selected,"claim ceiling, caveat, blocked claim, rival interpretation, or uncertainty statement",The public claim becomes more disciplined because this source was applied.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-61A7E05ABAD2,native-icanalysis,Intelligence Community Analysis,source-to-output bridge,Pherso Counterintelligence Structured Analytic Techniques,SCN-BA52469959AF,QCN-BA52469959AF,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"radio marti, inhalation anthrax, structured techniques, karinna moskalenko, structured critique, assumptions check",candidate_short_excerpt_selected,"visible public copy, proof engine behavior, chapter decision, module field, or exported artifact",A before/after or trace record shows source material changing a concrete output.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-CB826B6A1182,native-iscproposals,Counterintelligence Surveillance Framework,method authority,"Handbook of Attachment: Theory, Research, and Clinical Applications",SCN-6F4EF8D84E10,QCN-6F4EF8D84E10,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,general source strengthening,"attachment theory, attachment figure, department psychology, child development, psychology university, attachment behavior",candidate_short_excerpt_selected,"method rule, stage design, instrument behavior, or analytic procedure",A reviewer can identify the source-derived rule and see where the component enforces it.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-A5B452C19947,native-iscproposals,Counterintelligence Surveillance Framework,domain grounding,"No Place for Russia European Security Institutions Since 1989 Hill, William H",SCN-94CF71A25C6E,QCN-94CF71A25C6E,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,epub_full_html_items,Russia/security-domain grounding,"stent limits, limits partnership, roxburgh strongman, united states, vladimir putin, russian economy",candidate_short_excerpt_selected,"domain variables, case framing, project examples, terminology, or scenario fixtures",source test: metadata-routed sources require close reading before citation or quotation,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-C6844277CFCF,native-iscproposals,Counterintelligence Surveillance Framework,adversarial model,"Handbook of Attachment: Theory, Research, and Clinical Applications",SCN-6F4EF8D84E10,QCN-6F4EF8D84E10,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,general source strengthening,"attachment theory, attachment figure, department psychology, child development, psychology university, attachment behavior",candidate_short_excerpt_selected,"attack fixture, red-team lane, defensive gate, warning condition, or replay scenario","The proof can show what the adversary does and where the system detects, absorbs, narrows, or blocks it.",human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-7BF85402175E,native-iscproposals,Counterintelligence Surveillance Framework,evaluation standard,"No Place for Russia European Security Institutions Since 1989 Hill, William H",SCN-94CF71A25C6E,QCN-94CF71A25C6E,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,epub_full_html_items,Russia/security-domain grounding,"stent limits, limits partnership, roxburgh strongman, united states, vladimir putin, russian economy",candidate_short_excerpt_selected,"test suite, acceptance criteria, scorecard, confidence rule, or release decision",A reviewer can determine whether the component passed or failed without relying on impressionistic language.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-3197E8328F57,native-iscproposals,Counterintelligence Surveillance Framework,counter-source or limitation,National Security and Counterintelligence in the Era of Cyber Espionage Eugenie de Silva,SCN-40561C11054E,QCN-40561C11054E,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"cyber espionage, civil society, mirror faces, national security, state actors, cyber attacks",candidate_short_excerpt_selected,"claim ceiling, caveat, blocked claim, rival interpretation, or uncertainty statement",claim ceiling test: public claims cannot exceed built evidence,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-C7437DB49FE5,native-iscproposals,Counterintelligence Surveillance Framework,source-to-output bridge,National Security and Counterintelligence in the Era of Cyber Espionage Eugenie de Silva,SCN-40561C11054E,QCN-40561C11054E,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"cyber espionage, civil society, mirror faces, national security, state actors, cyber attacks",candidate_short_excerpt_selected,"visible public copy, proof engine behavior, chapter decision, module field, or exported artifact",A before/after or trace record shows source material changing a concrete output.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-0FD764E3736C,native-iscproposals,Counterintelligence Surveillance Framework,close-read requirement,The Routledge Handbook of European Security Law and Policy Elena Conde et al,SCN-3B413BB54B19,QCN-3B413BB54B19,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,security strategy and institutional constraint,"member states, european union, human rights, european security, university madrid, european parliament",candidate_short_excerpt_selected,"close-read note, citation record, passage ledger, or blocked-claim release condition",source test: metadata-routed sources require close reading before citation or quotation,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-D2900B277D4E,native-london,Colonial Archive Explorer,method authority,Central and Eastern European Perspectives on International Relations Viatcheslav Morozov auth Russias Postcolonial Identity A Subaltern Empire in a Eurocentric World Palgrave Macmi,SCN-DB9DB8514BF6,QCN-DB9DB8514BF6,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,Russia/security-domain grounding,"postcolonial identity, russia postcolonial, foreign policy, world politics, international society, subaltern empire",candidate_short_excerpt_selected,"method rule, stage design, instrument behavior, or analytic procedure",claim ceiling test: public claims cannot exceed built evidence,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-05C863C1A00F,native-london,Colonial Archive Explorer,technical mechanism,Art and Fear,SCN-CEEF3457F411,QCN-CEEF3457F411,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,general source strengthening,"outside world, conceptual worlds, fears yourself, academic world, fears others, every artist",candidate_short_excerpt_selected,"module contract, data contract, proof artifact, runtime trace, or failure-handling rule","The component shows how the mechanism works, not only what it is called.",human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-3BB5D48BC2A1,native-london,Colonial Archive Explorer,evaluation standard,A Historical Companion to Postcolonial Literatures Continental Europe and Its Empires Prem Poddar,SCN-FB6574A4B247,QCN-FB6574A4B247,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,"interpretive, narrative, or democratic-formation frame","south america, selective chronology, chronology historical, historical literary, literary events, belgian congo",candidate_short_excerpt_selected,"test suite, acceptance criteria, scorecard, confidence rule, or release decision",A reviewer can determine whether the component passed or failed without relying on impressionistic language.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-F7E1B23812E1,native-london,Colonial Archive Explorer,counter-source or limitation,A Historical Companion to Postcolonial Literatures Continental Europe and Its Empires Prem Poddar,SCN-FB6574A4B247,QCN-FB6574A4B247,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,"interpretive, narrative, or democratic-formation frame","south america, selective chronology, chronology historical, historical literary, literary events, belgian congo",candidate_short_excerpt_selected,"claim ceiling, caveat, blocked claim, rival interpretation, or uncertainty statement",The public claim becomes more disciplined because this source was applied.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-6D3F8C7EA2BD,native-london,Colonial Archive Explorer,source-to-output bridge,A Historical Companion to Postcolonial Literatures Continental Europe and Its Empires Prem Poddar,SCN-FB6574A4B247,QCN-FB6574A4B247,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,"interpretive, narrative, or democratic-formation frame","south america, selective chronology, chronology historical, historical literary, literary events, belgian congo",candidate_short_excerpt_selected,"visible public copy, proof engine behavior, chapter decision, module field, or exported artifact",A before/after or trace record shows source material changing a concrete output.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-27B0771B2A08,native-london,Colonial Archive Explorer,close-read requirement,Encyclopedia of GIS,SCN-1E5B7114AEFE,QCN-1E5B7114AEFE,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,security strategy and institutional constraint,"spatial autocorrelation, state university, university minnesota, aggregate queries, computer science, minnesota minneapolis",candidate_short_excerpt_selected,"close-read note, citation record, passage ledger, or blocked-claim release condition",No strong citation claim is released until passage-level evidence exists.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-7B9C531C7FF3,native-magnum-opus,Magnum Opus Scholarly Retrieval And Warrant System,method authority,Computational Techniques for Intelligence Analysis: A Cognitive Approach,SCN-0AA773700340,QCN-0AA773700340,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,full_document_scan,intelligence-analysis method and warning,"intelligence department, intelligence policing, evans jonathan, logic appropriateness, theoretical framework, intelligence national",candidate_short_excerpt_selected,"method rule, stage design, instrument behavior, or analytic procedure",A reviewer can identify the source-derived rule and see where the component enforces it.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-0468E729AADD,native-magnum-opus,Magnum Opus Scholarly Retrieval And Warrant System,technical mechanism,Intelligence and Information Policy for National Security: Key Terms and Concepts,SCN-77C4E2894A31,QCN-77C4E2894A31,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"national security, accessed january, department defense, information policy, accessed february, united states",candidate_short_excerpt_selected,"module contract, data contract, proof artifact, runtime trace, or failure-handling rule",state-transition test: visible input changes recorded state and output,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-7DDF1C85A383,native-magnum-opus,Magnum Opus Scholarly Retrieval And Warrant System,evaluation standard,Intelligence and Information Policy for National Security: Key Terms and Concepts,SCN-77C4E2894A31,QCN-77C4E2894A31,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"national security, accessed january, department defense, information policy, accessed february, united states",candidate_short_excerpt_selected,"test suite, acceptance criteria, scorecard, confidence rule, or release decision",claim ceiling test: public claims cannot exceed built evidence,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-AEE17C80D642,native-magnum-opus,Magnum Opus Scholarly Retrieval And Warrant System,counter-source or limitation,The Oxford Companion to Classical Civilization,SCN-04AED0A0370C,QCN-04AED0A0370C,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,general source strengthening,"greek roman, greek hellenistic, ancient world, oxford university, oxford classical, classical dictionary",candidate_short_excerpt_selected,"claim ceiling, caveat, blocked claim, rival interpretation, or uncertainty statement",claim ceiling test: public claims cannot exceed built evidence,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
SUD-285BD70ED543,native-magnum-opus,Magnum Opus Scholarly Retrieval And Warrant System,source-to-output bridge,Intelligence and Information Policy for National Security: Key Terms and Concepts,SCN-77C4E2894A31,QCN-77C4E2894A31,L5_source_level_machine_quote_candidate,5,"A source-level short candidate excerpt exists, but project-specific claim fit, exact quotation, page/location, and context still require human verification.",candidate_file_found,extracted,capped_first_120_pages,intelligence-analysis method and warning,"national security, accessed january, department defense, information policy, accessed february, united states",candidate_short_excerpt_selected,"visible public copy, proof engine behavior, chapter decision, module field, or exported artifact",A before/after or trace record shows source material changing a concrete output.,human verification of exact wording and context; page/location-specific citation; artifact-level integration and before/after proof,Verify the candidate passage or select a better one; record exact page/location; revise the named output and its acceptance test.,May claim source-routed or source-cued design support. May not claim quote-level or page-specific evidentiary support until human verified.
