project_id,project_title,title,extension,route_score,routing_basis
red-team-lab,Red Team Lab — consolidated counter-deception lab across five authority roles,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
red-team-lab,Red Team Lab — consolidated counter-deception lab across five authority roles,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
red-team-lab,Red Team Lab — consolidated counter-deception lab across five authority roles,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
red-team-lab,Red Team Lab — consolidated counter-deception lab across five authority roles,(Intelligence and the Quest for Security) Loch K. Johnson Strategic Intelligence [Five Volumes]. vol 1 5 Praeger (2006),.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
red-team-lab,Red Team Lab — consolidated counter-deception lab across five authority roles,(Intelligence and the Quest for Security) Loch K. Johnson Strategic Intelligence [Five Volumes]. vol 1 5 Praeger (2006) (2),.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
red-team-lab,Red Team Lab — consolidated counter-deception lab across five authority roles,(Intelligence and the Quest for Security) Loch K. Johnson Strategic Intelligence [Five Volumes]. vol 1 5 Praeger (2006) (3),.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
structured-analysis-toolkit,Structured Techniques Toolkit — authoring and refinement workspace for disciplined analytic instruments,Pherso Counterintelligence Structured Analytic Techniques,.pdf,16,metadata/title keyword routing; close reading required before citation or quotation
structured-analysis-toolkit,Structured Techniques Toolkit — authoring and refinement workspace for disciplined analytic instruments,A Tradecraft Primer Structured Analytic Techniques,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
structured-analysis-toolkit,Structured Techniques Toolkit — authoring and refinement workspace for disciplined analytic instruments,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
structured-analysis-toolkit,Structured Techniques Toolkit — authoring and refinement workspace for disciplined analytic instruments,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
structured-analysis-toolkit,Structured Techniques Toolkit — authoring and refinement workspace for disciplined analytic instruments,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
structured-analysis-toolkit,Structured Techniques Toolkit — authoring and refinement workspace for disciplined analytic instruments,Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods Practices Tactics and Techniques ( PDFDrive ) PDOC,.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
genocide-lab,Comparative Genocide Lab — comparative analysis of mass political violence across ten canonical dimensions,Pherso Counterintelligence Structured Analytic Techniques,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
genocide-lab,Comparative Genocide Lab — comparative analysis of mass political violence across ten canonical dimensions,A Tradecraft Primer Structured Analytic Techniques,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
genocide-lab,Comparative Genocide Lab — comparative analysis of mass political violence across ten canonical dimensions,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
genocide-lab,Comparative Genocide Lab — comparative analysis of mass political violence across ten canonical dimensions,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
genocide-lab,Comparative Genocide Lab — comparative analysis of mass political violence across ten canonical dimensions,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
genocide-lab,Comparative Genocide Lab — comparative analysis of mass political violence across ten canonical dimensions,Comparative Politics Political Challenges and Changing Agendas ( PDFDrive ) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
reflexive-control-chamber,Reflexive Control Chamber — Russian reflexive-control & strategic-deception research chamber,Russian Energy Policy and Military Power Putin's quest for greatness Pavel K. Baev,.epub,10,metadata/title keyword routing; close reading required before citation or quotation
reflexive-control-chamber,Reflexive Control Chamber — Russian reflexive-control & strategic-deception research chamber,"Russian Security and Air Power, 1992 2002 The development of Russian security thinking under Yeltsin and Putin and its consequences for the air forces Marcel de Haas",.epub,10,metadata/title keyword routing; close reading required before citation or quotation
reflexive-control-chamber,Reflexive Control Chamber — Russian reflexive-control & strategic-deception research chamber,Soviet High Command a Military political History 1918 1941 A Military Political History 1918 1941 (Soviet Russian) Military Experience Series ( PDFDrive ) PDOC,.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
reflexive-control-chamber,Reflexive Control Chamber — Russian reflexive-control & strategic-deception research chamber,Soviet High Command a Military political History 1918 1941 A Military Political History 1918 1941 (Soviet Russian) Military Experience Series ( PDFDrive ) PDOC,.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
reflexive-control-chamber,Reflexive Control Chamber — Russian reflexive-control & strategic-deception research chamber,The Routledge Handbook of Soviet and Russian Military Studies Alexander Hill,.epub,10,metadata/title keyword routing; close reading required before citation or quotation
reflexive-control-chamber,Reflexive Control Chamber — Russian reflexive-control & strategic-deception research chamber,(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-001,Internal Operating Support Packet 001,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-001,Internal Operating Support Packet 001,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-001,Internal Operating Support Packet 001,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-001,Internal Operating Support Packet 001,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-001,Internal Operating Support Packet 001,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-001,Internal Operating Support Packet 001,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-002,Internal Operating Support Packet 002,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-002,Internal Operating Support Packet 002,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-002,Internal Operating Support Packet 002,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-002,Internal Operating Support Packet 002,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-002,Internal Operating Support Packet 002,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-002,Internal Operating Support Packet 002,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-003,Internal Operating Support Packet 003,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-003,Internal Operating Support Packet 003,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-003,Internal Operating Support Packet 003,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-003,Internal Operating Support Packet 003,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-003,Internal Operating Support Packet 003,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-003,Internal Operating Support Packet 003,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-004,Internal Operating Support Packet 004,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-004,Internal Operating Support Packet 004,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-004,Internal Operating Support Packet 004,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-004,Internal Operating Support Packet 004,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-004,Internal Operating Support Packet 004,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-004,Internal Operating Support Packet 004,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-005,Internal Operating Support Packet 005,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-005,Internal Operating Support Packet 005,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-005,Internal Operating Support Packet 005,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-005,Internal Operating Support Packet 005,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-005,Internal Operating Support Packet 005,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-005,Internal Operating Support Packet 005,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-006,Internal Operating Support Packet 006,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-006,Internal Operating Support Packet 006,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-006,Internal Operating Support Packet 006,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-006,Internal Operating Support Packet 006,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-006,Internal Operating Support Packet 006,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-006,Internal Operating Support Packet 006,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-007,Internal Operating Support Packet 007,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-007,Internal Operating Support Packet 007,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-007,Internal Operating Support Packet 007,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-007,Internal Operating Support Packet 007,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-007,Internal Operating Support Packet 007,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-007,Internal Operating Support Packet 007,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-008,Internal Operating Support Packet 008,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-008,Internal Operating Support Packet 008,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-008,Internal Operating Support Packet 008,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-008,Internal Operating Support Packet 008,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-008,Internal Operating Support Packet 008,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-008,Internal Operating Support Packet 008,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-009,Internal Operating Support Packet 009,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-009,Internal Operating Support Packet 009,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-009,Internal Operating Support Packet 009,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-009,Internal Operating Support Packet 009,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-009,Internal Operating Support Packet 009,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-009,Internal Operating Support Packet 009,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-010,Internal Operating Support Packet 010,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-010,Internal Operating Support Packet 010,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-010,Internal Operating Support Packet 010,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-010,Internal Operating Support Packet 010,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-010,Internal Operating Support Packet 010,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-010,Internal Operating Support Packet 010,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-011,Internal Operating Support Packet 011,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-011,Internal Operating Support Packet 011,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-011,Internal Operating Support Packet 011,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-011,Internal Operating Support Packet 011,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-011,Internal Operating Support Packet 011,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-011,Internal Operating Support Packet 011,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-012,Internal Operating Support Packet 012,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-012,Internal Operating Support Packet 012,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-012,Internal Operating Support Packet 012,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-012,Internal Operating Support Packet 012,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-012,Internal Operating Support Packet 012,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-012,Internal Operating Support Packet 012,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-013,Internal Operating Support Packet 013,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-013,Internal Operating Support Packet 013,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-013,Internal Operating Support Packet 013,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-013,Internal Operating Support Packet 013,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-013,Internal Operating Support Packet 013,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-013,Internal Operating Support Packet 013,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-014,Internal Operating Support Packet 014,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-014,Internal Operating Support Packet 014,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-014,Internal Operating Support Packet 014,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-014,Internal Operating Support Packet 014,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-014,Internal Operating Support Packet 014,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-014,Internal Operating Support Packet 014,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-015,Internal Operating Support Packet 015,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-015,Internal Operating Support Packet 015,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-015,Internal Operating Support Packet 015,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-015,Internal Operating Support Packet 015,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-015,Internal Operating Support Packet 015,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-015,Internal Operating Support Packet 015,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-016,Internal Operating Support Packet 016,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-016,Internal Operating Support Packet 016,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-016,Internal Operating Support Packet 016,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-016,Internal Operating Support Packet 016,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-016,Internal Operating Support Packet 016,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-016,Internal Operating Support Packet 016,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-017,Internal Operating Support Packet 017,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-017,Internal Operating Support Packet 017,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-017,Internal Operating Support Packet 017,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-017,Internal Operating Support Packet 017,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-017,Internal Operating Support Packet 017,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-017,Internal Operating Support Packet 017,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-018,Internal Operating Support Packet 018,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-018,Internal Operating Support Packet 018,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-018,Internal Operating Support Packet 018,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-018,Internal Operating Support Packet 018,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-018,Internal Operating Support Packet 018,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-018,Internal Operating Support Packet 018,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-019,Internal Operating Support Packet 019,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-019,Internal Operating Support Packet 019,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-019,Internal Operating Support Packet 019,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-019,Internal Operating Support Packet 019,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-019,Internal Operating Support Packet 019,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-019,Internal Operating Support Packet 019,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-020,Internal Operating Support Packet 020,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-020,Internal Operating Support Packet 020,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-020,Internal Operating Support Packet 020,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-020,Internal Operating Support Packet 020,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-020,Internal Operating Support Packet 020,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-020,Internal Operating Support Packet 020,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-021,Internal Operating Support Packet 021,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-021,Internal Operating Support Packet 021,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-021,Internal Operating Support Packet 021,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-021,Internal Operating Support Packet 021,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-021,Internal Operating Support Packet 021,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-021,Internal Operating Support Packet 021,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-022,Internal Operating Support Packet 022,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-022,Internal Operating Support Packet 022,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-022,Internal Operating Support Packet 022,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-022,Internal Operating Support Packet 022,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-022,Internal Operating Support Packet 022,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-022,Internal Operating Support Packet 022,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-023,Internal Operating Support Packet 023,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-023,Internal Operating Support Packet 023,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-023,Internal Operating Support Packet 023,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-023,Internal Operating Support Packet 023,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-023,Internal Operating Support Packet 023,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-023,Internal Operating Support Packet 023,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-024,Internal Operating Support Packet 024,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
